trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,local_zone_id,stop_headsign,timepoint
IDFM:RATP:146317-C01375-COU_RATP_5084012_3120416_70,10:00:00,10:00:00,IDFM:21952,14,0,0,,,1
IDFM:RATP:146317-C01375-COU_RATP_5084012_3120416_70,10:01:00,10:01:00,IDFM:22012,15,0,0,,,1
IDFM:RATP:146317-C01375-COU_RATP_5084012_3120416_70,10:02:00,10:02:00,IDFM:463027,16,0,0,,,1
IDFM:RATP:146317-C01375-COU_RATP_5084012_3120416_70,10:04:00,10:04:00,IDFM:463280,17,0,0,,,1
IDFM:RATP:146317-C01375-COU_RATP_5084012_3120416_70,10:05:00,10:05:00,IDFM:22017,18,0,0,,,1
IDFM:RATP:146317-C01375-COU_RATP_5084012_3120416_70,10:07:00,10:07:00,IDFM:22016,19,0,0,,,1
IDFM:RATP:146317-C01375-COU_RATP_5084012_3120416_70,10:09:00,10:09:00,IDFM:22014,20,0,0,,,1
IDFM:RATP:146317-C01375-COU_RATP_5084012_3120416_70,10:13:00,10:13:00,IDFM:463131,21,1,0,,,1
IDFM:RATP:147606-C01375-COU_RATP_5084013_3120417_193,16:48:00,16:48:00,IDFM:22015,0,0,1,,,1
IDFM:RATP:147606-C01375-COU_RATP_5084013_3120417_193,16:51:00,16:51:00,IDFM:463002,1,0,0,,,1
IDFM:RATP:147606-C01375-COU_RATP_5084013_3120417_193,16:53:00,16:53:00,IDFM:463178,2,0,0,,,1
IDFM:RATP:147606-C01375-COU_RATP_5084013_3120417_193,16:54:00,16:54:00,IDFM:463017,3,0,0,,,1
IDFM:RATP:147606-C01375-COU_RATP_5084013_3120417_193,16:56:00,16:56:00,IDFM:22003,4,0,0,,,1
IDFM:RATP:147606-C01375-COU_RATP_5084013_3120417_193,16:57:00,16:57:00,IDFM:22005,5,0,0,,,1
IDFM:RATP:147606-C01375-COU_RATP_5084013_3120417_193,16:59:00,16:59:00,IDFM:462999,6,0,0,,,1
IDFM:RATP:147606-C01375-COU_RATP_5084013_3120417_193,17:00:00,17:00:00,IDFM:463095,7,0,0,,,1
IDFM:RATP:147606-C01375-COU_RATP_5084013_3120417_193,17:01:00,17:01:00,IDFM:463032,8,0,0,,,1
IDFM:RATP:147606-C01375-COU_RATP_5084013_3120417_193,17:04:00,17:04:00,IDFM:22007,9,0,0,,,1
IDFM:RATP:147606-C01375-COU_RATP_5084013_3120417_193,17:06:00,17:06:00,IDFM:463021,10,0,0,,,1
IDFM:RATP:147606-C01375-COU_RATP_5084013_3120417_193,17:07:00,17:07:00,IDFM:463191,11,0,0,,,1
IDFM:RATP:147606-C01375-COU_RATP_5084013_3120417_193,17:09:00,17:09:00,IDFM:21903,12,0,0,,,1
IDFM:RATP:147606-C01375-COU_RATP_5084013_3120417_193,17:11:00,17:11:00,IDFM:21905,13,0,0,,,1
IDFM:RATP:147606-C01375-COU_RATP_5084013_3120417_193,17:12:00,17:12:00,IDFM:22002,14,0,0,,,1
IDFM:RATP:147606-C01375-COU_RATP_5084013_3120417_193,17:13:00,17:13:00,IDFM:22008,15,0,0,,,1
IDFM:RATP:147606-C01375-COU_RATP_5084013_3120417_193,17:15:00,17:15:00,IDFM:463018,16,0,0,,,1
IDFM:RATP:147606-C01375-COU_RATP_5084013_3120417_193,17:16:00,17:16:00,IDFM:463289,17,0,0,,,1
IDFM:RATP:147606-C01375-COU_RATP_5084013_3120417_193,17:18:00,17:18:00,IDFM:463023,18,0,0,,,1
IDFM:RATP:147606-C01375-COU_RATP_5084013_3120417_193,17:20:00,17:20:00,IDFM:22000,19,0,0,,,1
IDFM:RATP:147606-C01375-COU_RATP_5084013_3120417_193,17:21:00,17:21:00,IDFM:22009,20,0,0,,,1
IDFM:RATP:147606-C01375-COU_RATP_5084013_3120417_193,17:24:00,17:24:00,IDFM:463025,21,1,0,,,1
IDFM:RATP:146199-C01387-COU_RATP_5084069_651583_69,11:54:00,11:54:00,IDFM:463282,0,0,1,,,1
IDFM:RATP:146199-C01387-COU_RATP_5084069_651583_69,11:55:00,11:55:00,IDFM:24687,1,0,0,,,1
IDFM:RATP:146199-C01387-COU_RATP_5084069_651583_69,11:56:00,11:56:00,IDFM:463134,2,0,0,,,1
IDFM:RATP:146199-C01387-COU_RATP_5084069_651583_69,11:57:00,11:57:00,IDFM:24683,3,0,0,,,1
IDFM:RATP:146199-C01387-COU_RATP_5084069_651583_69,11:59:00,11:59:00,IDFM:463132,4,0,0,,,1
IDFM:RATP:146199-C01387-COU_RATP_5084069_651583_69,12:00:00,12:00:00,IDFM:463074,5,0,0,,,1
IDFM:RATP:146199-C01387-COU_RATP_5084069_651583_69,12:01:00,12:01:00,IDFM:463034,6,1,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_2991428_128,12:40:00,12:40:00,IDFM:22073,0,0,1,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_2991428_128,12:41:00,12:41:00,IDFM:22167,1,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_2991428_128,12:43:00,12:43:00,IDFM:22177,2,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_2991428_128,12:44:00,12:44:00,IDFM:463169,3,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_2991428_128,12:45:00,12:45:00,IDFM:463075,4,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_2991428_128,12:46:00,12:46:00,IDFM:463128,5,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_2991428_128,12:47:00,12:47:00,IDFM:463288,6,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_2991428_128,12:48:00,12:48:00,IDFM:22174,7,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_2991428_128,12:50:00,12:50:00,IDFM:463004,8,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_2991428_128,12:51:00,12:51:00,IDFM:463003,9,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_2991428_128,12:52:00,12:52:00,IDFM:22175,10,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_2991428_128,12:53:00,12:53:00,IDFM:22173,11,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_2991428_128,12:55:00,12:55:00,IDFM:22160,12,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_2991428_128,12:56:00,12:56:00,IDFM:22158,13,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_2991428_128,12:57:00,12:57:00,IDFM:22155,14,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_2991428_128,12:58:00,12:58:00,IDFM:22172,15,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_2991428_128,12:59:00,12:59:00,IDFM:462955,16,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_2991428_128,13:01:00,13:01:00,IDFM:462948,17,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_2991428_128,13:02:00,13:02:00,IDFM:463314,18,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_2991428_128,13:03:00,13:03:00,IDFM:22176,19,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_2991428_128,13:04:00,13:04:00,IDFM:463194,20,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_2991428_128,13:05:00,13:05:00,IDFM:22171,21,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_2991428_128,13:06:00,13:06:00,IDFM:463005,22,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_2991428_128,13:08:00,13:08:00,IDFM:22165,23,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_2991428_128,13:09:00,13:09:00,IDFM:22164,24,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_2991428_128,13:10:00,13:10:00,IDFM:463114,25,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_2991428_128,13:11:00,13:11:00,IDFM:463102,26,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_2991428_128,13:13:00,13:13:00,IDFM:463042,27,1,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_1193703_46,08:08:00,08:08:00,IDFM:22095,0,0,1,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_1193703_46,08:10:00,08:10:00,IDFM:22170,1,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_1193703_46,08:11:00,08:11:00,IDFM:22180,2,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_1193703_46,08:12:00,08:12:00,IDFM:463268,3,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_1193703_46,08:13:00,08:13:00,IDFM:463101,4,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_1193703_46,08:14:00,08:14:00,IDFM:22179,5,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_1193703_46,08:15:00,08:15:00,IDFM:463099,6,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_1193703_46,08:16:00,08:16:00,IDFM:22162,7,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_1193703_46,08:17:00,08:17:00,IDFM:463140,8,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_1193703_46,08:18:00,08:18:00,IDFM:22163,9,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_1193703_46,08:20:00,08:20:00,IDFM:22166,10,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_1193703_46,08:21:00,08:21:00,IDFM:22156,11,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_1193703_46,08:22:00,08:22:00,IDFM:463100,12,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_1193703_46,08:24:00,08:24:00,IDFM:463292,13,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_1193703_46,08:25:00,08:25:00,IDFM:463103,14,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_1193703_46,08:26:00,08:26:00,IDFM:463305,15,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_1193703_46,08:27:00,08:27:00,IDFM:463186,16,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_1193703_46,08:29:00,08:29:00,IDFM:463105,17,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_1193703_46,08:30:00,08:30:00,IDFM:22168,18,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_1193703_46,08:31:00,08:31:00,IDFM:22169,19,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_1193703_46,08:32:00,08:32:00,IDFM:463147,20,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_1193703_46,08:33:00,08:33:00,IDFM:22161,21,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_1193703_46,08:35:00,08:35:00,IDFM:22178,22,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_1193703_46,08:36:00,08:36:00,IDFM:22182,23,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_1193703_46,08:37:00,08:37:00,IDFM:22181,24,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_1193703_46,08:39:00,08:39:00,IDFM:463127,25,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_1193703_46,08:40:00,08:40:00,IDFM:463098,26,0,0,,,1
IDFM:RATP:146228-C01376-COU_RATP_5086610_1193703_46,08:42:00,08:42:00,IDFM:463028,27,1,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,08:32:00,08:32:00,IDFM:22396,0,0,1,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,08:34:00,08:34:00,IDFM:463251,1,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,08:36:00,08:36:00,IDFM:22372,2,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,08:37:00,08:37:00,IDFM:22373,3,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,08:38:00,08:38:00,IDFM:463235,4,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,08:40:00,08:40:00,IDFM:22385,5,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,08:41:00,08:41:00,IDFM:22370,6,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,08:42:00,08:42:00,IDFM:463026,7,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,08:44:00,08:44:00,IDFM:463216,8,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,08:45:00,08:45:00,IDFM:22391,9,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,08:46:00,08:46:00,IDFM:22366,10,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,08:48:00,08:48:00,IDFM:22386,11,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,08:50:00,08:50:00,IDFM:463265,12,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,08:51:00,08:51:00,IDFM:463231,13,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,08:52:00,08:52:00,IDFM:22364,14,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,08:54:00,08:54:00,IDFM:463232,15,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,08:56:00,08:56:00,IDFM:463249,16,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,08:57:00,08:57:00,IDFM:22375,17,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,08:58:00,08:58:00,IDFM:463245,18,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,09:00:00,09:00:00,IDFM:22388,19,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,09:01:00,09:01:00,IDFM:463206,20,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,09:02:00,09:02:00,IDFM:22390,21,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,09:03:00,09:03:00,IDFM:463255,22,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,09:05:00,09:05:00,IDFM:463001,23,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,09:06:00,09:06:00,IDFM:22367,24,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,09:08:00,09:08:00,IDFM:463033,25,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,09:09:00,09:09:00,IDFM:22368,26,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,09:10:00,09:10:00,IDFM:22371,27,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,09:11:00,09:11:00,IDFM:463155,28,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,09:13:00,09:13:00,IDFM:22389,29,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,09:14:00,09:14:00,IDFM:22374,30,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,09:16:00,09:16:00,IDFM:463031,31,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,09:18:00,09:18:00,IDFM:463179,32,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_912373_17,09:20:00,09:20:00,IDFM:22395,33,1,0,,,1
IDFM:RATP:146278-C01381-COU_RATP_5101785_3166989_120,15:51:00,15:51:00,IDFM:490772,0,0,1,,,1
IDFM:RATP:146278-C01381-COU_RATP_5101785_3166989_120,15:53:00,15:53:00,IDFM:490770,1,0,0,,,1
IDFM:RATP:146278-C01381-COU_RATP_5101785_3166989_120,15:54:00,15:54:00,IDFM:490768,2,0,0,,,1
IDFM:RATP:146278-C01381-COU_RATP_5101785_3166989_120,15:56:00,15:56:00,IDFM:490766,3,0,0,,,1
IDFM:RATP:146278-C01381-COU_RATP_5101785_3166989_120,15:57:00,15:57:00,IDFM:490764,4,0,0,,,1
IDFM:RATP:146278-C01381-COU_RATP_5101785_3166989_120,15:59:00,15:59:00,IDFM:490762,5,0,0,,,1
IDFM:RATP:146278-C01381-COU_RATP_5101785_3166989_120,16:00:00,16:00:00,IDFM:21999,6,0,0,,,1
IDFM:RATP:146278-C01381-COU_RATP_5101785_3166989_120,16:02:00,16:02:00,IDFM:463263,7,0,0,,,1
IDFM:RATP:146278-C01381-COU_RATP_5101785_3166989_120,16:03:00,16:03:00,IDFM:21993,8,0,0,,,1
IDFM:RATP:146278-C01381-COU_RATP_5101785_3166989_120,16:04:00,16:04:00,IDFM:21951,9,0,0,,,1
IDFM:RATP:146278-C01381-COU_RATP_5101785_3166989_120,16:05:00,16:05:00,IDFM:21995,10,0,0,,,1
IDFM:RATP:146278-C01381-COU_RATP_5101785_3166989_120,16:06:00,16:06:00,IDFM:463287,11,0,0,,,1
IDFM:RATP:146278-C01381-COU_RATP_5101785_3166989_120,16:08:00,16:08:00,IDFM:463110,12,0,0,,,1
IDFM:RATP:146278-C01381-COU_RATP_5101785_3166989_120,16:09:00,16:09:00,IDFM:21996,13,0,0,,,1
IDFM:RATP:146278-C01381-COU_RATP_5101785_3166989_120,16:10:00,16:10:00,IDFM:21937,14,0,0,,,1
IDFM:RATP:146278-C01381-COU_RATP_5101785_3166989_120,16:12:00,16:12:00,IDFM:463108,15,0,0,,,1
IDFM:RATP:146278-C01381-COU_RATP_5101785_3166989_120,16:13:00,16:13:00,IDFM:21992,16,0,0,,,1
IDFM:RATP:146278-C01381-COU_RATP_5101785_3166989_120,16:14:00,16:14:00,IDFM:463061,17,0,0,,,1
IDFM:RATP:146278-C01381-COU_RATP_5101785_3166989_120,16:16:00,16:16:00,IDFM:21966,18,1,0,,,1
IDFM:RATP:146708-C01381-COU_RATP_5101785_3166990_102,14:32:00,14:32:00,IDFM:463079,0,0,1,,,1
IDFM:RATP:146708-C01381-COU_RATP_5101785_3166990_102,14:33:00,14:33:00,IDFM:21990,1,0,0,,,1
IDFM:RATP:146708-C01381-COU_RATP_5101785_3166990_102,14:34:00,14:34:00,IDFM:462945,2,0,0,,,1
IDFM:RATP:146708-C01381-COU_RATP_5101785_3166990_102,14:35:00,14:35:00,IDFM:21997,3,0,0,,,1
IDFM:RATP:146708-C01381-COU_RATP_5101785_3166990_102,14:37:00,14:37:00,IDFM:462960,4,0,0,,,1
IDFM:RATP:146708-C01381-COU_RATP_5101785_3166990_102,14:38:00,14:38:00,IDFM:463187,5,0,0,,,1
IDFM:RATP:146708-C01381-COU_RATP_5101785_3166990_102,14:39:00,14:39:00,IDFM:21998,6,0,0,,,1
IDFM:RATP:146708-C01381-COU_RATP_5101785_3166990_102,14:40:00,14:40:00,IDFM:21991,7,0,0,,,1
IDFM:RATP:146708-C01381-COU_RATP_5101785_3166990_102,14:41:00,14:41:00,IDFM:463192,8,0,0,,,1
IDFM:RATP:146708-C01381-COU_RATP_5101785_3166990_102,14:42:00,14:42:00,IDFM:463254,9,0,0,,,1
IDFM:RATP:146708-C01381-COU_RATP_5101785_3166990_102,14:44:00,14:44:00,IDFM:463319,10,0,0,,,1
IDFM:RATP:146708-C01381-COU_RATP_5101785_3166990_102,14:45:00,14:45:00,IDFM:21949,11,0,0,,,1
IDFM:RATP:146708-C01381-COU_RATP_5101785_3166990_102,14:47:00,14:47:00,IDFM:463223,12,0,0,,,1
IDFM:RATP:146708-C01381-COU_RATP_5101785_3166990_102,14:48:00,14:48:00,IDFM:490787,13,0,0,,,1
IDFM:RATP:146708-C01381-COU_RATP_5101785_3166990_102,14:50:00,14:50:00,IDFM:490788,14,0,0,,,1
IDFM:RATP:146708-C01381-COU_RATP_5101785_3166990_102,14:51:00,14:51:00,IDFM:490789,15,0,0,,,1
IDFM:RATP:146708-C01381-COU_RATP_5101785_3166990_102,14:53:00,14:53:00,IDFM:490791,16,0,0,,,1
IDFM:RATP:146708-C01381-COU_RATP_5101785_3166990_102,14:54:00,14:54:00,IDFM:490792,17,0,0,,,1
IDFM:RATP:146708-C01381-COU_RATP_5101785_3166990_102,14:57:00,14:57:00,IDFM:490793,18,1,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:11:00,22:11:00,IDFM:463200,0,0,1,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:13:00,22:13:00,IDFM:22393,1,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:15:00,22:15:00,IDFM:22394,2,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:17:00,22:17:00,IDFM:463007,3,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:19:00,22:19:00,IDFM:463152,4,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:20:00,22:20:00,IDFM:22392,5,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:21:00,22:21:00,IDFM:463295,6,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:22:00,22:22:00,IDFM:463008,7,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:23:00,22:23:00,IDFM:22384,8,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:25:00,22:25:00,IDFM:463006,9,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:26:00,22:26:00,IDFM:22387,10,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:28:00,22:28:00,IDFM:22377,11,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:29:00,22:29:00,IDFM:463139,12,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:30:00,22:30:00,IDFM:22382,13,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:31:00,22:31:00,IDFM:463145,14,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:33:00,22:33:00,IDFM:22381,15,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:35:00,22:35:00,IDFM:463283,16,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:36:00,22:36:00,IDFM:22376,17,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:37:00,22:37:00,IDFM:22379,18,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:39:00,22:39:00,IDFM:463060,19,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:40:00,22:40:00,IDFM:22378,20,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:41:00,22:41:00,IDFM:22369,21,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:43:00,22:43:00,IDFM:463078,22,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:44:00,22:44:00,IDFM:463106,23,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:45:00,22:45:00,IDFM:463157,24,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:47:00,22:47:00,IDFM:22383,25,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:48:00,22:48:00,IDFM:22365,26,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:49:00,22:49:00,IDFM:463267,27,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:50:00,22:50:00,IDFM:463224,28,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:52:00,22:52:00,IDFM:22398,29,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:54:00,22:54:00,IDFM:22399,30,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:55:00,22:55:00,IDFM:463324,31,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084064_651570_105,22:57:00,22:57:00,IDFM:463269,32,1,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084065_2467805_105,23:17:00,23:17:00,IDFM:463200,0,0,1,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084065_2467805_105,23:19:00,23:19:00,IDFM:22393,1,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084065_2467805_105,23:21:00,23:21:00,IDFM:22394,2,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084065_2467805_105,23:23:00,23:23:00,IDFM:463007,3,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084065_2467805_105,23:25:00,23:25:00,IDFM:463152,4,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084065_2467805_105,23:26:00,23:26:00,IDFM:22392,5,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084065_2467805_105,23:27:00,23:27:00,IDFM:463295,6,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084065_2467805_105,23:28:00,23:28:00,IDFM:463008,7,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084065_2467805_105,23:29:00,23:29:00,IDFM:22384,8,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084065_2467805_105,23:31:00,23:31:00,IDFM:463006,9,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084065_2467805_105,23:32:00,23:32:00,IDFM:22387,10,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084065_2467805_105,23:34:00,23:34:00,IDFM:22377,11,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084065_2467805_105,23:35:00,23:35:00,IDFM:463139,12,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084065_2467805_105,23:36:00,23:36:00,IDFM:22382,13,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084065_2467805_105,23:37:00,23:37:00,IDFM:463145,14,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084065_2467805_105,23:39:00,23:39:00,IDFM:22381,15,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084065_2467805_105,23:41:00,23:41:00,IDFM:463283,16,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084065_2467805_105,23:42:00,23:42:00,IDFM:22376,17,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084065_2467805_105,23:43:00,23:43:00,IDFM:22379,18,0,0,,,1
IDFM:RATP:146063-C01377-COU_RATP_5084065_2467805_105,23:45:00,23:45:00,IDFM:463060,19,0,0,,,1
