pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,length,traversal_time,stair_count,max_slope,min_width,signposted_as,reversed_signposted_as
IDFM:StopPlaceEntrance:50170520:monomodalStopPlace:46884,IDFM:StopPlaceEntrance:50170520,IDFM:monomodalStopPlace:46884,1,1,94.53,120,,,,,
IDFM:StopPlaceEntrance:50170472:monomodalStopPlace:46884,IDFM:StopPlaceEntrance:50170472,IDFM:monomodalStopPlace:46884,1,1,66.17,84,,,,,
IDFM:StopPlaceEntrance:50170471:monomodalStopPlace:46884,IDFM:StopPlaceEntrance:50170471,IDFM:monomodalStopPlace:46884,1,1,109.33,139,,,,,
IDFM:StopPlaceEntrance:50147930:463175,IDFM:StopPlaceEntrance:50147930,IDFM:463175,1,1,16,20,,,,,
IDFM:StopPlaceEntrance:50147930:412354,IDFM:StopPlaceEntrance:50147930,IDFM:412354,1,1,16,20,,,,,
IDFM:StopPlaceEntrance:50148456:463062,IDFM:StopPlaceEntrance:50148456,IDFM:463062,1,1,43.3,55,,,,,
IDFM:StopPlaceEntrance:50148456:22050,IDFM:StopPlaceEntrance:50148456,IDFM:22050,1,1,45.48,57,,,,,
IDFM:22050:StopPlaceEntrance:50148806,IDFM:22050,IDFM:StopPlaceEntrance:50148806,1,0,98.57,125,,,,,
IDFM:463062:StopPlaceEntrance:50148806,IDFM:463062,IDFM:StopPlaceEntrance:50148806,1,0,100.43,127,,,,,
IDFM:StopPlaceEntrance:50148440:462965,IDFM:StopPlaceEntrance:50148440,IDFM:462965,1,1,33.53,42,,,,,
IDFM:StopPlaceEntrance:50148440:22051,IDFM:StopPlaceEntrance:50148440,IDFM:22051,1,1,35.73,45,,,,,
IDFM:StopPlaceEntrance:50170721:monomodalStopPlace:44201,IDFM:StopPlaceEntrance:50170721,IDFM:monomodalStopPlace:44201,1,1,99.68,126,,,,,
IDFM:StopPlaceEntrance:50170800:monomodalStopPlace:44201,IDFM:StopPlaceEntrance:50170800,IDFM:monomodalStopPlace:44201,1,1,64.5,82,,,,,
IDFM:StopPlaceEntrance:50170801:monomodalStopPlace:44201,IDFM:StopPlaceEntrance:50170801,IDFM:monomodalStopPlace:44201,1,1,95.93,122,,,,,
IDFM:StopPlaceEntrance:50170730:monomodalStopPlace:46850,IDFM:StopPlaceEntrance:50170730,IDFM:monomodalStopPlace:46850,1,1,37.35,47,,,,,
IDFM:StopPlaceEntrance:50170117:monomodalStopPlace:46857,IDFM:StopPlaceEntrance:50170117,IDFM:monomodalStopPlace:46857,1,1,69.09,88,,,,,
IDFM:StopPlaceEntrance:50170118:monomodalStopPlace:46857,IDFM:StopPlaceEntrance:50170118,IDFM:monomodalStopPlace:46857,1,1,78.27,99,,,,,
IDFM:StopPlaceEntrance:50148600:monomodalStopPlace:44199,IDFM:StopPlaceEntrance:50148600,IDFM:monomodalStopPlace:44199,1,1,71.09,90,,,,,
IDFM:StopPlaceEntrance:50148995:monomodalStopPlace:44199,IDFM:StopPlaceEntrance:50148995,IDFM:monomodalStopPlace:44199,1,1,61.07,77,,,,,
IDFM:StopPlaceEntrance:50148599:monomodalStopPlace:44199,IDFM:StopPlaceEntrance:50148599,IDFM:monomodalStopPlace:44199,1,1,42.88,54,,,,,
IDFM:StopPlaceEntrance:50148038:463004,IDFM:StopPlaceEntrance:50148038,IDFM:463004,1,1,61.87,78,,,,,
IDFM:StopPlaceEntrance:50148038:22169,IDFM:StopPlaceEntrance:50148038,IDFM:22169,1,1,62.5,79,,,,,
IDFM:22144:StopPlaceEntrance:50147852,IDFM:22144,IDFM:StopPlaceEntrance:50147852,1,0,21.58,27,,,,,
IDFM:463242:StopPlaceEntrance:50147852,IDFM:463242,IDFM:StopPlaceEntrance:50147852,1,0,26.08,33,,,,,
IDFM:StopPlaceEntrance:50147850:22144,IDFM:StopPlaceEntrance:50147850,IDFM:22144,1,1,26.83,34,,,,,
IDFM:StopPlaceEntrance:50147850:463242,IDFM:StopPlaceEntrance:50147850,IDFM:463242,1,1,29.55,37,,,,,
IDFM:StopPlaceEntrance:50170774:monomodalStopPlace:45493,IDFM:StopPlaceEntrance:50170774,IDFM:monomodalStopPlace:45493,1,1,136.25,173,,,,,
IDFM:StopPlaceEntrance:50170247:monomodalStopPlace:45493,IDFM:StopPlaceEntrance:50170247,IDFM:monomodalStopPlace:45493,1,1,118.94,151,,,,,
IDFM:StopPlaceEntrance:50171187:monomodalStopPlace:44161,IDFM:StopPlaceEntrance:50171187,IDFM:monomodalStopPlace:44161,1,1,76.76,97,,,,,
IDFM:StopPlaceEntrance:50171199:monomodalStopPlace:44161,IDFM:StopPlaceEntrance:50171199,IDFM:monomodalStopPlace:44161,1,1,78.49,99,,,,,
IDFM:StopPlaceEntrance:50148204:463241,IDFM:StopPlaceEntrance:50148204,IDFM:463241,1,1,48.48,61,,,,,
IDFM:StopPlaceEntrance:50148204:22205,IDFM:StopPlaceEntrance:50148204,IDFM:22205,1,1,50.71,64,,,,,
IDFM:StopPlaceEntrance:50148513:462978,IDFM:StopPlaceEntrance:50148513,IDFM:462978,1,1,20.15,25,,,,,
IDFM:StopPlaceEntrance:50148513:22231,IDFM:StopPlaceEntrance:50148513,IDFM:22231,1,1,30.46,38,,,,,
IDFM:StopPlaceEntrance:50148512:462978,IDFM:StopPlaceEntrance:50148512,IDFM:462978,1,1,29.1,37,,,,,
IDFM:StopPlaceEntrance:50148512:22231,IDFM:StopPlaceEntrance:50148512,IDFM:22231,1,1,29.13,37,,,,,
IDFM:StopPlaceEntrance:50148830:monomodalStopPlace:58792,IDFM:StopPlaceEntrance:50148830,IDFM:monomodalStopPlace:58792,1,1,90.9,115,,,,,
IDFM:StopPlaceEntrance:50148588:monomodalStopPlace:58792,IDFM:StopPlaceEntrance:50148588,IDFM:monomodalStopPlace:58792,1,1,87.61,111,,,,,
IDFM:StopPlaceEntrance:50148587:monomodalStopPlace:58792,IDFM:StopPlaceEntrance:50148587,IDFM:monomodalStopPlace:58792,1,1,134.38,171,,,,,
IDFM:StopPlaceEntrance:50171302:monomodalStopPlace:58793,IDFM:StopPlaceEntrance:50171302,IDFM:monomodalStopPlace:58793,1,1,60.58,77,,,,,
IDFM:StopPlaceEntrance:50171198:monomodalStopPlace:58798,IDFM:StopPlaceEntrance:50171198,IDFM:monomodalStopPlace:58798,1,1,89.77,114,,,,,
IDFM:StopPlaceEntrance:50170035:monomodalStopPlace:58798,IDFM:StopPlaceEntrance:50170035,IDFM:monomodalStopPlace:58798,1,1,49.45,62,,,,,
IDFM:StopPlaceEntrance:50170238:monomodalStopPlace:58798,IDFM:StopPlaceEntrance:50170238,IDFM:monomodalStopPlace:58798,1,1,68.37,87,,,,,
IDFM:StopPlaceEntrance:50170758:monomodalStopPlace:58798,IDFM:StopPlaceEntrance:50170758,IDFM:monomodalStopPlace:58798,1,1,63.37,80,,,,,
IDFM:StopPlaceEntrance:50170863:monomodalStopPlace:427872,IDFM:StopPlaceEntrance:50170863,IDFM:monomodalStopPlace:427872,1,1,177.88,226,,,,,
IDFM:StopPlaceEntrance:50171275:monomodalStopPlace:427872,IDFM:StopPlaceEntrance:50171275,IDFM:monomodalStopPlace:427872,1,1,149.32,190,,,,,
IDFM:StopPlaceEntrance:50170829:monomodalStopPlace:427872,IDFM:StopPlaceEntrance:50170829,IDFM:monomodalStopPlace:427872,1,1,137.13,174,,,,,
IDFM:StopPlaceEntrance:50171276:monomodalStopPlace:427872,IDFM:StopPlaceEntrance:50171276,IDFM:monomodalStopPlace:427872,1,1,169.07,215,,,,,
IDFM:StopPlaceEntrance:50170803:monomodalStopPlace:427872,IDFM:StopPlaceEntrance:50170803,IDFM:monomodalStopPlace:427872,1,1,186.97,238,,,,,
IDFM:StopPlaceEntrance:50170804:monomodalStopPlace:427872,IDFM:StopPlaceEntrance:50170804,IDFM:monomodalStopPlace:427872,1,1,123.8,157,,,,,
IDFM:StopPlaceEntrance:50170842:monomodalStopPlace:427870,IDFM:StopPlaceEntrance:50170842,IDFM:monomodalStopPlace:427870,1,1,24.43,31,,,,,
IDFM:StopPlaceEntrance:50170842:471399,IDFM:StopPlaceEntrance:50170842,IDFM:471399,1,1,96.21,122,,,,,
IDFM:StopPlaceEntrance:50170842:472483,IDFM:StopPlaceEntrance:50170842,IDFM:472483,1,1,142.11,181,,,,,
IDFM:StopPlaceEntrance:50170842:472543,IDFM:StopPlaceEntrance:50170842,IDFM:472543,1,1,144.64,184,,,,,
IDFM:StopPlaceEntrance:50170708:monomodalStopPlace:427870,IDFM:StopPlaceEntrance:50170708,IDFM:monomodalStopPlace:427870,1,1,60.85,77,,,,,
IDFM:StopPlaceEntrance:50170708:472543,IDFM:StopPlaceEntrance:50170708,IDFM:472543,1,1,88.53,112,,,,,
IDFM:StopPlaceEntrance:50170708:471399,IDFM:StopPlaceEntrance:50170708,IDFM:471399,1,1,146.18,186,,,,,
IDFM:StopPlaceEntrance:50170708:472483,IDFM:StopPlaceEntrance:50170708,IDFM:472483,1,1,198.72,253,,,,,
IDFM:StopPlaceEntrance:50170709:monomodalStopPlace:427870,IDFM:StopPlaceEntrance:50170709,IDFM:monomodalStopPlace:427870,1,1,44.4,56,,,,,
IDFM:StopPlaceEntrance:50170709:471399,IDFM:StopPlaceEntrance:50170709,IDFM:471399,1,1,118.71,151,,,,,
IDFM:StopPlaceEntrance:50170709:472543,IDFM:StopPlaceEntrance:50170709,IDFM:472543,1,1,119.76,152,,,,,
IDFM:StopPlaceEntrance:50170709:472483,IDFM:StopPlaceEntrance:50170709,IDFM:472483,1,1,171.82,218,,,,,
IDFM:StopPlaceEntrance:50170443:monomodalStopPlace:46965,IDFM:StopPlaceEntrance:50170443,IDFM:monomodalStopPlace:46965,1,1,63.59,81,,,,,
IDFM:StopPlaceEntrance:50170643:monomodalStopPlace:46965,IDFM:StopPlaceEntrance:50170643,IDFM:monomodalStopPlace:46965,1,1,61.7,78,,,,,
IDFM:StopPlaceEntrance:50170910:monomodalStopPlace:46965,IDFM:StopPlaceEntrance:50170910,IDFM:monomodalStopPlace:46965,1,1,68.14,86,,,,,
IDFM:StopPlaceEntrance:50147877:21948,IDFM:StopPlaceEntrance:50147877,IDFM:21948,1,1,43.44,55,,,,,
IDFM:StopPlaceEntrance:50147877:462990,IDFM:StopPlaceEntrance:50147877,IDFM:462990,1,1,45.89,58,,,,,
IDFM:StopPlaceEntrance:50148056:24684,IDFM:StopPlaceEntrance:50148056,IDFM:24684,1,1,32.69,41,,,,,
IDFM:StopPlaceEntrance:50148056:463282,IDFM:StopPlaceEntrance:50148056,IDFM:463282,1,1,32.69,41,,,,,
IDFM:StopPlaceEntrance:50148059:463156,IDFM:StopPlaceEntrance:50148059,IDFM:463156,1,1,43.13,54,,,,,
IDFM:StopPlaceEntrance:50148059:24683,IDFM:StopPlaceEntrance:50148059,IDFM:24683,1,1,48.31,61,,,,,
IDFM:StopPlaceEntrance:50171175:monomodalStopPlace:46926,IDFM:StopPlaceEntrance:50171175,IDFM:monomodalStopPlace:46926,1,1,11.01,14,,,,,
IDFM:StopPlaceEntrance:50170327:monomodalStopPlace:46926,IDFM:StopPlaceEntrance:50170327,IDFM:monomodalStopPlace:46926,1,1,48.59,61,,,,,
IDFM:StopPlaceEntrance:50170776:monomodalStopPlace:57674,IDFM:StopPlaceEntrance:50170776,IDFM:monomodalStopPlace:57674,1,1,29.96,38,,,,,
IDFM:StopPlaceEntrance:50171192:monomodalStopPlace:57674,IDFM:StopPlaceEntrance:50171192,IDFM:monomodalStopPlace:57674,1,1,70.69,90,,,,,
IDFM:StopPlaceEntrance:50170322:monomodalStopPlace:46902,IDFM:StopPlaceEntrance:50170322,IDFM:monomodalStopPlace:46902,1,1,83.57,106,,,,,
IDFM:StopPlaceEntrance:50170794:monomodalStopPlace:46902,IDFM:StopPlaceEntrance:50170794,IDFM:monomodalStopPlace:46902,1,1,26,33,,,,,
IDFM:StopPlaceEntrance:50147896:462991,IDFM:StopPlaceEntrance:50147896,IDFM:462991,1,1,187.4,238,,,,,
IDFM:StopPlaceEntrance:50147896:21950,IDFM:StopPlaceEntrance:50147896,IDFM:21950,1,1,187.87,239,,,,,
IDFM:StopPlaceEntrance:50147896:462997,IDFM:StopPlaceEntrance:50147896,IDFM:462997,1,1,273.29,348,,,,,
IDFM:StopPlaceEntrance:50147896:21945,IDFM:StopPlaceEntrance:50147896,IDFM:21945,1,1,273.29,348,,,,,
IDFM:StopPlaceEntrance:50147893:462997,IDFM:StopPlaceEntrance:50147893,IDFM:462997,1,1,28.39,36,,,,,
IDFM:StopPlaceEntrance:50147893:21945,IDFM:StopPlaceEntrance:50147893,IDFM:21945,1,1,28.39,36,,,,,
IDFM:StopPlaceEntrance:50147893:462991,IDFM:StopPlaceEntrance:50147893,IDFM:462991,1,1,113.21,144,,,,,
IDFM:StopPlaceEntrance:50147893:21950,IDFM:StopPlaceEntrance:50147893,IDFM:21950,1,1,113.88,145,,,,,
IDFM:StopPlaceEntrance:50147892:462997,IDFM:StopPlaceEntrance:50147892,IDFM:462997,1,1,52.62,67,,,,,
IDFM:StopPlaceEntrance:50147892:21945,IDFM:StopPlaceEntrance:50147892,IDFM:21945,1,1,52.62,67,,,,,
IDFM:StopPlaceEntrance:50147892:21950,IDFM:StopPlaceEntrance:50147892,IDFM:21950,1,1,81.66,104,,,,,
IDFM:StopPlaceEntrance:50147892:462991,IDFM:StopPlaceEntrance:50147892,IDFM:462991,1,1,86,109,,,,,
IDFM:StopPlaceEntrance:50147895:462997,IDFM:StopPlaceEntrance:50147895,IDFM:462997,1,1,19.69,25,,,,,
IDFM:StopPlaceEntrance:50147895:21945,IDFM:StopPlaceEntrance:50147895,IDFM:21945,1,1,19.69,25,,,,,
IDFM:StopPlaceEntrance:50147895:462991,IDFM:StopPlaceEntrance:50147895,IDFM:462991,1,1,81.87,104,,,,,
IDFM:StopPlaceEntrance:50147895:21950,IDFM:StopPlaceEntrance:50147895,IDFM:21950,1,1,85.8,109,,,,,
IDFM:StopPlaceEntrance:50147894:21950,IDFM:StopPlaceEntrance:50147894,IDFM:21950,1,1,177.48,226,,,,,
IDFM:StopPlaceEntrance:50147894:462991,IDFM:StopPlaceEntrance:50147894,IDFM:462991,1,1,178.21,227,,,,,
IDFM:StopPlaceEntrance:50147894:462997,IDFM:StopPlaceEntrance:50147894,IDFM:462997,1,1,264.65,337,,,,,
IDFM:StopPlaceEntrance:50147894:21945,IDFM:StopPlaceEntrance:50147894,IDFM:21945,1,1,264.65,337,,,,,
IDFM:StopPlaceEntrance:50170654:monomodalStopPlace:43044,IDFM:StopPlaceEntrance:50170654,IDFM:monomodalStopPlace:43044,1,1,119.7,152,,,,,
IDFM:StopPlaceEntrance:50170651:monomodalStopPlace:43044,IDFM:StopPlaceEntrance:50170651,IDFM:monomodalStopPlace:43044,1,1,125.21,159,,,,,
IDFM:StopPlaceEntrance:50148486:463184,IDFM:StopPlaceEntrance:50148486,IDFM:463184,1,1,39.29,50,,,,,
IDFM:StopPlaceEntrance:50148486:22230,IDFM:StopPlaceEntrance:50148486,IDFM:22230,1,1,47.03,59,,,,,
IDFM:StopPlaceEntrance:50148483:22230,IDFM:StopPlaceEntrance:50148483,IDFM:22230,1,1,21.23,27,,,,,
IDFM:StopPlaceEntrance:50148483:463184,IDFM:StopPlaceEntrance:50148483,IDFM:463184,1,1,26.07,33,,,,,
IDFM:StopPlaceEntrance:50148482:22230,IDFM:StopPlaceEntrance:50148482,IDFM:22230,1,1,24.33,30,,,,,
IDFM:StopPlaceEntrance:50148482:463184,IDFM:StopPlaceEntrance:50148482,IDFM:463184,1,1,28.65,36,,,,,
IDFM:StopPlaceEntrance:50148485:463184,IDFM:StopPlaceEntrance:50148485,IDFM:463184,1,1,29.04,36,,,,,
IDFM:StopPlaceEntrance:50148485:22230,IDFM:StopPlaceEntrance:50148485,IDFM:22230,1,1,35.38,45,,,,,
IDFM:StopPlaceEntrance:50148484:463184,IDFM:StopPlaceEntrance:50148484,IDFM:463184,1,1,21.97,27,,,,,
IDFM:StopPlaceEntrance:50148484:22230,IDFM:StopPlaceEntrance:50148484,IDFM:22230,1,1,30.18,38,,,,,
IDFM:StopPlaceEntrance:50148018:463025,IDFM:StopPlaceEntrance:50148018,IDFM:463025,1,1,25.22,32,,,,,
IDFM:StopPlaceEntrance:50148018:22006,IDFM:StopPlaceEntrance:50148018,IDFM:22006,1,1,29.66,37,,,,,
IDFM:StopPlaceEntrance:50148018:463003,IDFM:StopPlaceEntrance:50148018,IDFM:463003,1,1,59.02,75,,,,,
IDFM:StopPlaceEntrance:50148018:22168,IDFM:StopPlaceEntrance:50148018,IDFM:22168,1,1,59.75,76,,,,,
IDFM:StopPlaceEntrance:50148018:22365,IDFM:StopPlaceEntrance:50148018,IDFM:22365,1,1,85,108,,,,,
IDFM:StopPlaceEntrance:50148018:463026,IDFM:StopPlaceEntrance:50148018,IDFM:463026,1,1,86.03,109,,,,,
IDFM:StopPlaceEntrance:50148017:463025,IDFM:StopPlaceEntrance:50148017,IDFM:463025,1,1,58.69,74,,,,,
IDFM:StopPlaceEntrance:50148017:22006,IDFM:StopPlaceEntrance:50148017,IDFM:22006,1,1,65.58,83,,,,,
IDFM:StopPlaceEntrance:50148017:22365,IDFM:StopPlaceEntrance:50148017,IDFM:22365,1,1,86.03,109,,,,,
IDFM:StopPlaceEntrance:50148017:463026,IDFM:StopPlaceEntrance:50148017,IDFM:463026,1,1,87.92,111,,,,,
IDFM:StopPlaceEntrance:50148017:463003,IDFM:StopPlaceEntrance:50148017,IDFM:463003,1,1,98.81,125,,,,,
IDFM:StopPlaceEntrance:50148017:22168,IDFM:StopPlaceEntrance:50148017,IDFM:22168,1,1,101.78,129,,,,,
IDFM:StopPlaceEntrance:50148019:463026,IDFM:StopPlaceEntrance:50148019,IDFM:463026,1,1,67.89,86,,,,,
IDFM:StopPlaceEntrance:50148019:22365,IDFM:StopPlaceEntrance:50148019,IDFM:22365,1,1,69.23,88,,,,,
IDFM:StopPlaceEntrance:50148019:463025,IDFM:StopPlaceEntrance:50148019,IDFM:463025,1,1,132.01,168,,,,,
IDFM:StopPlaceEntrance:50148019:22006,IDFM:StopPlaceEntrance:50148019,IDFM:22006,1,1,132.24,168,,,,,
IDFM:StopPlaceEntrance:50148019:463003,IDFM:StopPlaceEntrance:50148019,IDFM:463003,1,1,135.89,173,,,,,
IDFM:StopPlaceEntrance:50148019:22168,IDFM:StopPlaceEntrance:50148019,IDFM:22168,1,1,145.11,184,,,,,
IDFM:StopPlaceEntrance:50148016:463003,IDFM:StopPlaceEntrance:50148016,IDFM:463003,1,1,38.83,49,,,,,
IDFM:StopPlaceEntrance:50148016:22168,IDFM:StopPlaceEntrance:50148016,IDFM:22168,1,1,39.93,50,,,,,
IDFM:StopPlaceEntrance:50148016:22006,IDFM:StopPlaceEntrance:50148016,IDFM:22006,1,1,71.12,90,,,,,
IDFM:StopPlaceEntrance:50148016:463025,IDFM:StopPlaceEntrance:50148016,IDFM:463025,1,1,77.89,99,,,,,
IDFM:StopPlaceEntrance:50148016:463026,IDFM:StopPlaceEntrance:50148016,IDFM:463026,1,1,99.54,126,,,,,
IDFM:StopPlaceEntrance:50148016:22365,IDFM:StopPlaceEntrance:50148016,IDFM:22365,1,1,100.84,128,,,,,
IDFM:StopPlaceEntrance:50148524:462953,IDFM:StopPlaceEntrance:50148524,IDFM:462953,1,1,16.58,21,,,,,
IDFM:StopPlaceEntrance:50148524:22234,IDFM:StopPlaceEntrance:50148524,IDFM:22234,1,1,21.96,27,,,,,
IDFM:StopPlaceEntrance:50148523:22234,IDFM:StopPlaceEntrance:50148523,IDFM:22234,1,1,12.08,15,,,,,
IDFM:StopPlaceEntrance:50148523:462953,IDFM:StopPlaceEntrance:50148523,IDFM:462953,1,1,16.07,20,,,,,
IDFM:StopPlaceEntrance:50148525:462953,IDFM:StopPlaceEntrance:50148525,IDFM:462953,1,1,24.41,31,,,,,
IDFM:StopPlaceEntrance:50148525:22234,IDFM:StopPlaceEntrance:50148525,IDFM:22234,1,1,31,39,,,,,
IDFM:StopPlaceEntrance:50148522:22234,IDFM:StopPlaceEntrance:50148522,IDFM:22234,1,1,25.07,31,,,,,
IDFM:StopPlaceEntrance:50148522:462953,IDFM:StopPlaceEntrance:50148522,IDFM:462953,1,1,32.47,41,,,,,
IDFM:StopPlaceEntrance:50148521:22234,IDFM:StopPlaceEntrance:50148521,IDFM:22234,1,1,44.83,57,,,,,
IDFM:StopPlaceEntrance:50148521:462953,IDFM:StopPlaceEntrance:50148521,IDFM:462953,1,1,52.72,67,,,,,
IDFM:StopPlaceEntrance:50147934:463253,IDFM:StopPlaceEntrance:50147934,IDFM:463253,1,1,21.49,27,,,,,
IDFM:StopPlaceEntrance:50147934:22129,IDFM:StopPlaceEntrance:50147934,IDFM:22129,1,1,31.05,39,,,,,
IDFM:StopPlaceEntrance:50147934:463252,IDFM:StopPlaceEntrance:50147934,IDFM:463252,1,1,67.59,86,,,,,
IDFM:StopPlaceEntrance:50147934:22115,IDFM:StopPlaceEntrance:50147934,IDFM:22115,1,1,71.96,91,,,,,
IDFM:StopPlaceEntrance:50147933:22115,IDFM:StopPlaceEntrance:50147933,IDFM:22115,1,1,14.97,19,,,,,
IDFM:StopPlaceEntrance:50147933:463252,IDFM:StopPlaceEntrance:50147933,IDFM:463252,1,1,19.11,24,,,,,
IDFM:StopPlaceEntrance:50147933:22129,IDFM:StopPlaceEntrance:50147933,IDFM:22129,1,1,33.54,42,,,,,
IDFM:StopPlaceEntrance:50147933:463253,IDFM:StopPlaceEntrance:50147933,IDFM:463253,1,1,41.4,52,,,,,
IDFM:StopPlaceEntrance:50147935:463252,IDFM:StopPlaceEntrance:50147935,IDFM:463252,1,1,103.8,132,,,,,
IDFM:StopPlaceEntrance:50147935:22115,IDFM:StopPlaceEntrance:50147935,IDFM:22115,1,1,105.58,134,,,,,
IDFM:StopPlaceEntrance:50147935:22129,IDFM:StopPlaceEntrance:50147935,IDFM:22129,1,1,135.64,172,,,,,
IDFM:StopPlaceEntrance:50147935:463253,IDFM:StopPlaceEntrance:50147935,IDFM:463253,1,1,144.82,184,,,,,
IDFM:StopPlaceEntrance:50170311:monomodalStopPlace:462388,IDFM:StopPlaceEntrance:50170311,IDFM:monomodalStopPlace:462388,1,1,99.41,126,,,,,
IDFM:StopPlaceEntrance:50170312:monomodalStopPlace:462388,IDFM:StopPlaceEntrance:50170312,IDFM:monomodalStopPlace:462388,1,1,35.23,44,,,,,
IDFM:StopPlaceEntrance:50170880:monomodalStopPlace:462388,IDFM:StopPlaceEntrance:50170880,IDFM:monomodalStopPlace:462388,1,1,21.57,27,,,,,
IDFM:StopPlaceEntrance:50170881:monomodalStopPlace:462388,IDFM:StopPlaceEntrance:50170881,IDFM:monomodalStopPlace:462388,1,1,45.75,58,,,,,
IDFM:StopPlaceEntrance:50147778:22149,IDFM:StopPlaceEntrance:50147778,IDFM:22149,1,1,51.82,66,,,,,
IDFM:StopPlaceEntrance:50147778:463183,IDFM:StopPlaceEntrance:50147778,IDFM:463183,1,1,53.85,68,,,,,
IDFM:StopPlaceEntrance:50147778:22007,IDFM:StopPlaceEntrance:50147778,IDFM:22007,1,1,84.47,107,,,,,
IDFM:StopPlaceEntrance:50147778:463182,IDFM:StopPlaceEntrance:50147778,IDFM:463182,1,1,93.37,118,,,,,
IDFM:StopPlaceEntrance:50147778:monomodalStopPlace:462394,IDFM:StopPlaceEntrance:50147778,IDFM:monomodalStopPlace:462394,1,1,304.75,388,,,,,
IDFM:StopPlaceEntrance:50170864:monomodalStopPlace:462394,IDFM:StopPlaceEntrance:50170864,IDFM:monomodalStopPlace:462394,1,1,150.76,192,,,,,
IDFM:StopPlaceEntrance:50170424:monomodalStopPlace:462394,IDFM:StopPlaceEntrance:50170424,IDFM:monomodalStopPlace:462394,1,1,281.68,358,,,,,
IDFM:StopPlaceEntrance:50170276:monomodalStopPlace:462394,IDFM:StopPlaceEntrance:50170276,IDFM:monomodalStopPlace:462394,1,1,280.31,357,,,,,
IDFM:StopPlaceEntrance:50147781:22149,IDFM:StopPlaceEntrance:50147781,IDFM:22149,1,1,147.22,187,,,,,
IDFM:StopPlaceEntrance:50147781:463183,IDFM:StopPlaceEntrance:50147781,IDFM:463183,1,1,149.13,189,,,,,
IDFM:StopPlaceEntrance:50147781:22007,IDFM:StopPlaceEntrance:50147781,IDFM:22007,1,1,178.48,227,,,,,
IDFM:StopPlaceEntrance:50147781:463182,IDFM:StopPlaceEntrance:50147781,IDFM:463182,1,1,187.73,239,,,,,
IDFM:StopPlaceEntrance:50147781:monomodalStopPlace:462394,IDFM:StopPlaceEntrance:50147781,IDFM:monomodalStopPlace:462394,1,1,322.24,410,,,,,
IDFM:StopPlaceEntrance:50147780:22149,IDFM:StopPlaceEntrance:50147780,IDFM:22149,1,1,177.86,226,,,,,
IDFM:StopPlaceEntrance:50147780:463183,IDFM:StopPlaceEntrance:50147780,IDFM:463183,1,1,179.59,228,,,,,
IDFM:StopPlaceEntrance:50147780:22007,IDFM:StopPlaceEntrance:50147780,IDFM:22007,1,1,208.54,265,,,,,
IDFM:StopPlaceEntrance:50147780:463182,IDFM:StopPlaceEntrance:50147780,IDFM:463182,1,1,217.86,277,,,,,
IDFM:StopPlaceEntrance:50147780:monomodalStopPlace:462394,IDFM:StopPlaceEntrance:50147780,IDFM:monomodalStopPlace:462394,1,1,330.55,421,,,,,
IDFM:StopPlaceEntrance:50147779:22149,IDFM:StopPlaceEntrance:50147779,IDFM:22149,1,1,14.31,18,,,,,
IDFM:StopPlaceEntrance:50147779:463183,IDFM:StopPlaceEntrance:50147779,IDFM:463183,1,1,22.2,28,,,,,
IDFM:StopPlaceEntrance:50147779:22007,IDFM:StopPlaceEntrance:50147779,IDFM:22007,1,1,43.37,55,,,,,
IDFM:StopPlaceEntrance:50147779:463182,IDFM:StopPlaceEntrance:50147779,IDFM:463182,1,1,47.94,61,,,,,
IDFM:StopPlaceEntrance:50147779:monomodalStopPlace:462394,IDFM:StopPlaceEntrance:50147779,IDFM:monomodalStopPlace:462394,1,1,324.09,412,,,,,
IDFM:StopPlaceEntrance:50147973:22082,IDFM:StopPlaceEntrance:50147973,IDFM:22082,1,1,168.81,215,,,,,
IDFM:StopPlaceEntrance:50147973:463181,IDFM:StopPlaceEntrance:50147973,IDFM:463181,1,1,171.09,217,,,,,
IDFM:StopPlaceEntrance:50147973:21931,IDFM:StopPlaceEntrance:50147973,IDFM:21931,1,1,198.76,253,,,,,
IDFM:StopPlaceEntrance:50147973:463180,IDFM:StopPlaceEntrance:50147973,IDFM:463180,1,1,207.76,264,,,,,
IDFM:StopPlaceEntrance:50147972:22082,IDFM:StopPlaceEntrance:50147972,IDFM:22082,1,1,199.39,253,,,,,
IDFM:StopPlaceEntrance:50147972:463181,IDFM:StopPlaceEntrance:50147972,IDFM:463181,1,1,199.4,254,,,,,
IDFM:StopPlaceEntrance:50147972:21931,IDFM:StopPlaceEntrance:50147972,IDFM:21931,1,1,235.73,300,,,,,
IDFM:StopPlaceEntrance:50147972:463180,IDFM:StopPlaceEntrance:50147972,IDFM:463180,1,1,244.98,312,,,,,
IDFM:StopPlaceEntrance:50148281:463180,IDFM:StopPlaceEntrance:50148281,IDFM:463180,1,1,23.84,30,,,,,
IDFM:StopPlaceEntrance:50148281:21931,IDFM:StopPlaceEntrance:50148281,IDFM:21931,1,1,29.15,37,,,,,
IDFM:StopPlaceEntrance:50148281:22082,IDFM:StopPlaceEntrance:50148281,IDFM:22082,1,1,78.23,99,,,,,
IDFM:StopPlaceEntrance:50148281:463181,IDFM:StopPlaceEntrance:50148281,IDFM:463181,1,1,87.5,111,,,,,
